155XX,0.006418156652319827,0.023937733452152974,0.03191065774255323,0.923920668929296,0.011366868280844124
413XX,0.004273752761949064,0.0064542388649843005,0.0012210722176997325,0.9754041167577625,0.010320967554366787
943XX,0.22212587748023652,0.05354820260684273,0.06902690785650373,0.5794552012323927,0.041288846661193465
298XX,0.006824058359915766,0.31504402761611117,0.019872404325457824,0.63994650933421,0.015767306718320998
815XX,0.006220258092223292,0.007037619400555529,0.02960510365942355,0.9213809250036366,0.02731926271239272
809XX,0.02823520872460691,0.07282451890361741,0.04257661401296231,0.7978427405330696,0.050686373245506594
837XX,0.03392269346565778,0.01312867084546666,0.01262751857490518,0.9016982228077436,0.028778289476181978
234XX,0.04881758460684925,0.2170383189589953,0.011225223180511423,0.6804594114086852,0.038995120290512934
235XX,0.03047551367639924,0.3593924029874203,0.016686368699050887,0.5535132254163051,0.034011629893335706
661XX,0.0339208808773254,0.21126922109251284,0.05331956962512395,0.668912519054596,0.026524737675561277
292XX,0.02951362630770769,0.4065666729045274,0.020620829498757983,0.513141805373618,0.026565596232673915
436XX,0.013112199910397589,0.22272762293935858,0.02296275792795852,0.6949351809312373,0.04279228506122356
121XX,0.02719785956207376,0.04478002824188931,0.008295612597722954,0.8901857665124806,0.02828435831100761
504XX,0.006922406120485827,0.008297897206764179,0.00608632330333624,0.9631404349428677,0.013359344798755765
218XX,0.03677962077270106,0.170984702011465,0.008337573352328619,0.7596010990129236,0.022451748583833656
703XX,0.039914971737765106,0.14222522827189718,0.042123774095366925,0.7274032561959515,0.030202425237934198
686XX,0.0032900526679213093,0.006038532880217712,0.015543129476434828,0.9595851554989914,0.012726952707185312
203XX,0.046674735951982224,0.016000397937358028,0.0035482747757457182,0.9194674271691731,0.013579612342690388
165XX,0.017755879394834265,0.09699664034580899,0.011250561725621108,0.8404164259271147,0.030087094220110848
627XX,0.01585962190577519,0.13076064339959853,0.01976949564725182,0.8109528875937505,0.02065524452434237
925XX,0.058725046845370214,0.0739046336502278,0.16265570023461343,0.6427381593318929,0.04797275166822935
249XX,0.03648598916986489,0.02266968087902844,0.0027233058198832868,0.9146206824036591,0.022795857210451607
510XX,0.005288716323639156,0.0036772260736959365,0.013605736472674965,0.9596478515265896,0.012924368111960719
145XX,0.022802532515541856,0.02843873332569691,0.010616363465964116,0.9176567983255407,0.01872572398496319
224XX,0.025682739972960795,0.19365930599369086,0.03789995493465525,0.7106489409643983,0.02733213159080667
302XX,0.027878808118092055,0.41681489724698734,0.019291420175008667,0.5116719918359409,0.021960061721543904
714XX,0.007484305964437808,0.21925635860812567,0.016086092995084022,0.7017405471900986,0.03759525587029707
940XX,0.2954070968793383,0.0208178933957315,0.06886916013480478,0.5583382800613355,0.045963529429958495
650XX,0.003954855618256085,0.010601374164758105,0.006888532099260973,0.9610830401624442,0.01321630108847071
349XX,0.013896982610977904,0.14479508178489928,0.03620377496140963,0.7744453885060744,0.02487800104093916
939XX,0.06480145919667865,0.029720702225681964,0.10151541747118366,0.7513972520497694,0.038011361179161166
210XX,0.07987090171580255,0.14131518210746818,0.016393136789812857,0.7307645155616201,0.02891252551849858
693XX,0.00430764955186549,0.016582134834062855,0.020812586365285594,0.9249094853207964,0.017022163551726532
182XX,0.025567650550798255,0.021697058785156063,0.030903848411970133,0.9043876854296139,0.014238558922148918
742XX,0.049066037927600156,0.022947620886603386,0.025915160877253603,0.8774771844956198,0.023130551433972236
984XX,0.08174342465720068,0.10300416643330419,0.036750328127929714,0.6653143818654225,0.07899421179896898
330XX,0.02618630151757349,0.2199331577102931,0.026500036994402662,0.7019656359280462,0.022323971168455303
894XX,0.029900355159476616,0.01593212967980423,0.04648827007306828,0.8375067735711648,0.03639608047520269
217XX,0.05268093587299024,0.07577862481946328,0.010475258899290333,0.8307845616559277,0.026957091445633442
106XX,0.06136874531679294,0.1105986179335609,0.0858463075514112,0.6924818915993672,0.04319373907251686
243XX,0.0032835860181090757,0.028019056643503897,0.0021780901242366814,0.9550036849863129,0.010337702674247209
225XX,0.01709854895949266,0.19856260893303374,0.03387161126393818,0.7168476092480208,0.02890006509733101
962XX,0.0036312190521103514,0.08073567554821975,0.18090073095967932,0.6573921244989389,0.07446356991275642
829XX,0.0059773874305692615,0.005991485042433812,0.016621084388304622,0.9211379592297065,0.04395635379366735
420XX,0.007874474773429478,0.06022896963663514,0.002448441472831717,0.908322458845107,0.018560621348077795
721XX,0.006804635499833994,0.18545161341322666,0.006172234431076188,0.7808572196487013,0.01713174495264897
577XX,0.007877312186014283,0.00970588801416665,0.006650241564490982,0.8109156352857391,0.03902084576444094
246XX,0.0717355840839776,0.02997375700404284,0.005347897013972622,0.8746932406553656,0.017710475920278034
785XX,0.009565603605813088,0.0060894454596843416,0.056790957951122926,0.9161295532512435,0.008597304014667309
959XX,0.053221022074728556,0.021465260309877613,0.05054887371676989,0.7860326083127241,0.07290896024012344
220XX,0.18173812637658263,0.09722376155422602,0.04802648680999583,0.6218677392508166,0.04734335925456476
897XX,0.023785150840007225,0.012705485638586138,0.061781176612271935,0.8465105076172699,0.02950563015595833
395XX,0.023076883777722147,0.20954137439523443,0.009952129643347962,0.7320179628787608,0.02278567669883568
616XX,0.027215317032379276,0.1788163617704074,0.01264111293922166,0.7484537985784178,0.029914042604025824
398XX,0.00450754806045853,0.4401106987162281,0.029090808119139958,0.5143973121315056,0.010060995362871503
265XX,0.018549489098733454,0.03496257469764027,0.0031153759866207093,0.9247822805979891,0.017106524443719278
647XX,0.018687655581224594,0.011233188273428965,0.00697541145077813,0.9445190637368148,0.014868640197711277
902XX,0.07380793949946807,0.08819355070067299,0.1976499464085778,0.5961087447653731,0.0382877839448865
250XX,0.004791390240306649,0.021376971841368126,0.0010614772224679346,0.9262863039952823,0.04558454960931741
912XX,0.16245648487012407,0.01809665644070902,0.04635036667809844,0.7303353894868386,0.03890875094547043
734XX,0.006625143383968868,0.042859746357779185,0.027401078461851823,0.7569279917668121,0.08658783675132127
535XX,0.014299193917989917,0.02049623019617358,0.009655011277959005,0.9304702594379892,0.02328381815077418
258XX,0.009759012148974308,0.08047312399035163,0.004802053597114342,0.8872955807829339,0.014671712142335524
909XX,0.003787878787878788,0.16469038208168643,0.06653491436100131,0.5517127799736495,0.2002635046113307
284XX,0.00931951626371088,0.16243261717085844,0.027691573619823568,0.7709163686075068,0.020924415731464634
